from,to,amount,Year,Region,Product
ASBISC ENTERPRISES PLC,Ntt System Sa,47.16051111500087,2024,EU,DT CPU
ASBISC ENTERPRISES PLC,Nxpower (uk) Limited,67.93147590361446,2024,EU,DT CPU
ASBISC ENTERPRISES PLC,Terg S.a.,5.162635529608007,2024,EU,DT CPU
ASBISC ENTERPRISES PLC,X-kom Sp�lłka Z Ograniczoną,2.7742520398912056,2024,EU,DT CPU
Arrow Central Europe GmbH,"Inforlandia, S.a.",6.834061135371179,2024,EU,DT CPU
Arrow Central Europe GmbH,Nxpower (uk) Limited,164.7058823529412,2024,EU,DT CPU
Arrow Central Europe GmbH,Scan Computers International Limited,69.6,2024,EU,DT CPU
Arrow Central Europe GmbH,Tarox Marketplace Gmbh,70.45620437956204,2024,EU,DT CPU
Arrow Central Europe GmbH,Wortmann Ag,44.188155008530345,2024,EU,DT CPU
EASTRONICS,Visionix Limited,10.0,2024,EU,DT CPU
EBV Elektronik GmbH & Co. KG,Datapath Limited,38.797814207650276,2024,EU,DT CPU
EBV Elektronik GmbH & Co. KG,Diebold Nixdorf,0.5883852465546084,2024,EU,DT CPU
Elko Grupa AS,Ntt System Sa,26.074912891986063,2024,EU,DT CPU
Exertis Hammer Limited,Scan Computers International Limited,5.289517470881863,2024,EU,DT CPU
Ingram Micro Pan Europe GmbH,Aseuropa Sl,62.0,2024,EU,DT CPU
Ingram Micro Pan Europe GmbH,Bluechip Computer Aktiengesell,14.244482173174873,2024,EU,DT CPU
Ingram Micro Pan Europe GmbH,Depau Sistemas Sl,34.404309252218,2024,EU,DT CPU
Ingram Micro Pan Europe GmbH,Development Systems And Management Sa,33.095238095238095,2024,EU,DT CPU
Ingram Micro Pan Europe GmbH,Groupe Ldlc,3.185035389282103,2024,EU,DT CPU
Ingram Micro Pan Europe GmbH,Infortisa Sl,52.54838709677419,2024,EU,DT CPU
Ingram Micro Pan Europe GmbH,Infowork Technology,35.0,2024,EU,DT CPU
Ingram Micro Pan Europe GmbH,Nxpower (uk) Limited,72.44126659856997,2024,EU,DT CPU
Ingram Micro Pan Europe GmbH,Pc Specialist Limited,29.427148906947465,2024,EU,DT CPU
Ingram Micro Pan Europe GmbH,Scan Computers International Limited,2.163355408388521,2024,EU,DT CPU
Ingram Micro Pan Europe GmbH,Stone Technologies Limited,64.575858923685,2024,EU,DT CPU
MCR,Aseuropa,69.34907081868408,2024,EU,DT CPU
MCR,Binary Systems Sl,36.23339658444023,2024,EU,DT CPU
MCR,Depau Sistemas Sl,37.05738029283736,2024,EU,DT CPU
MCR,Development Systems And Management Sa,39.51327433628319,2024,EU,DT CPU
MCR,"Inforlandia, S.a.",76.0,2024,EU,DT CPU
MCR,Infortisa Sl,36.7820945945946,2024,EU,DT CPU
MCR,Infowork Technology,38.08974358974359,2024,EU,DT CPU
MCR,Pc Componentes Y Multimedia S.l.,16.40135069946937,2024,EU,DT CPU
Rutronik,Bluechip Computer Aktiengesell,64.44177449168207,2024,EU,DT CPU
Rutronik,Depau Sistemas Sl,40.25316455696203,2024,EU,DT CPU
Rutronik,"Inforlandia, S.a.",45.9264816204051,2024,EU,DT CPU
Rutronik,Infortisa Sl,63.357142857142854,2024,EU,DT CPU
Rutronik,Infowork Technology,66.91176470588235,2024,EU,DT CPU
Rutronik,Sas Groupe Cybertek,61.15384615384615,2024,EU,DT CPU
TD SYNNEX Supply Chain Services,3w Computer,66.85,2024,EU,DT CPU
TD SYNNEX Supply Chain Services,Action Sp?ka Akcyjna,18.298887122416534,2024,EU,DT CPU
TD SYNNEX Supply Chain Services,Depau Sistemas Sl,38.435445068163595,2024,EU,DT CPU
TD SYNNEX Supply Chain Services,Groupe Cybertek,17.131949095780307,2024,EU,DT CPU
TD SYNNEX Supply Chain Services,Ntt System Sa,40.37064220183486,2024,EU,DT CPU
TD SYNNEX Supply Chain Services,Priminfo,74.7182320441989,2024,EU,DT CPU
TD SYNNEX Supply Chain Services,Tarox Marketplace Gmbh,32.715053763440864,2024,EU,DT CPU
TD SYNNEX Supply Chain Services,Tekno Service Sl,53.0,2024,EU,DT CPU
WPG Electronics (SA) Pte.Ltd,Diebold Nixdorf Technology Gmb,1.1274542429284526,2024,EU,DT CPU
Arrow Central Europe GmbH,Aptiv Services (ireland) Limited As,28.64857923497268,2024,EU,Emb POR
Arrow Central Europe GmbH,"Aptivport Services, S.a.",44.82350282485876,2024,EU,Emb POR
EASTRONICS,C-lab Ltd,8.053691275167786,2024,EU,Emb POR
EASTRONICS,Silicom Ltd.,16.352313167259787,2024,EU,Emb POR
Arrow Central Europe GmbH,B&r Industrial Automation Gmbh,16.95598693061695,2024,EU,NB CPU
EASTRONICS,C-lab Ltd,8.4,2024,EU,NB CPU
EASTRONICS,Silicom Ltd.,47.26651480637813,2024,EU,NB CPU
EBV Elektronik GmbH & Co. KG,Avnet Embedded Gmbh,1.5895196506550218,2024,EU,NB CPU
WPG Electronics (SA) Pte.Ltd,Diebold Nixdorf Technology Gmb,113.57142857142857,2024,EU,NB CPU
