from,to,amount,Year,Region,Product
PC Direct Inc.,"Sungju Comtech Co.,ltd.",45.94375595805529,2023,SKorea,DT CPU
PC Direct Inc.,"T1 Ls Co.,ltd",60.143800853943446,2023,SKorea,DT CPU
PC Direct Inc.,"T1ls.co.,ltd.",65.0379746835443,2023,SKorea,DT CPU
PC Direct Inc.,Treem,40.0,2023,SKorea,DT CPU
PC Direct Inc.,Uto,45.0,2023,SKorea,DT CPU
PC Direct Inc.,"dacomsystem Co., Ltd.",48.19095785440613,2023,SKorea,DT CPU
PC Direct Inc.,대우루컴즈,40.790576391093374,2023,SKorea,DT CPU
PC Direct Inc.,아인스시스템,12.969546014790469,2023,SKorea,DT CPU
Uniquest ,Secui Corp.,45.0,2023,SKorea,DT CPU
Xrosgen Inc.,S Com Inc.,7.280284903455567,2023,SKorea,DT CPU
Uniquest ,Hl Klemove Corp,43.27,2023,SKorea,Emb POR
Uniquest ,"Ktnf Co.,ltd",9.804347826086957,2023,SKorea,Emb POR
Uniquest ,Secui Corp.,1.7195620437956205,2023,SKorea,Emb POR
Xrosgen Inc.,Swm,464.0,2023,SKorea,Emb POR
Ingram Micro Asia Pte Ltd,Superwin Technology Pte Ltd,2695.5128205128203,2023,SEA,Server CPU
World Peace International,Pith Computer Sdn. Bhd.,1589.9366762177651,2023,SEA,Server CPU
World Peace International,Superwintech,2643.714285714286,2023,SEA,Server CPU
"SYNNEX (THAILAND) PUBLIC CO., LTD","I Have Cpu Co., Ltd.",13.900472616068946,2023,SEA,DT CPU
"SYNNEX (THAILAND) PUBLIC CO., LTD",J.i.b Computer Group Company Limited,0.31363014739401307,2023,SEA,DT CPU
Toyota Tsusho Nexty Electronics,Fe-da Electronics Company Priv,53.22745901639344,2023,SEA,DT CPU
Toyota Tsusho Nexty Electronics,You Niq Pte. Ltd.,71.70469798657719,2023,SEA,DT CPU
Viet Son Informatic,Cn Cty Tnhh San Pham Cong Nghe Fpt (tp Hn),2.442063294293546,2023,SEA,DT CPU
Viet Son Informatic,Công Ty Cổ Phần Máy Tính Hải Anh,13.0,2023,SEA,DT CPU
Viet Son Informatic,Fpt Elead,9.371596833365514,2023,SEA,DT CPU
WPG Electronics (SA) Pte.Ltd,"Athens Communication Co., Ltd.",63.48626165868414,2023,SEA,DT CPU
WPG Electronics (SA) Pte.Ltd,Gamma Solution Sdn Bhd,50.669264290809835,2023,SEA,DT CPU
WPG Electronics (SA) Pte.Ltd,Jowit Global Company Limited,41.26637554585153,2023,SEA,DT CPU
WPG Electronics (SA) Pte.Ltd,Sns Network Services Sdn. Bhd.,51.30201594112556,2023,SEA,DT CPU
WPG Electronics (SA) Pte.Ltd,Ultimate Goal It & Av Company Ltd.,41.34453781512605,2023,SEA,DT CPU
WPG Electronics (SA) Pte.Ltd,V-series International Sdn Bhd,61.14163174954542,2023,SEA,DT CPU
World Peace International,Advice IT Infinite Public Company Limited,2.043829837103012,2023,SEA,DT CPU
World Peace International,Aftershock Pc Pte. Ltd.,2.9263138208341126,2023,SEA,DT CPU
World Peace International,"Beyond Godlike Co., Ltd.",44.20078807606647,2023,SEA,DT CPU
World Peace International,Fpt Technology Products Co.ltd (hanoi),5.0,2023,SEA,DT CPU
World Peace International,Sns Network Services Sdn. Bhd.,39.07187112763321,2023,SEA,DT CPU
World Peace International,Speed Computer Co Ltd,52.26824457593688,2023,SEA,DT CPU
Arrow Electronics Asia (S) PTE LTD.,Jabil Circuit Sdn Bhd,247.0,2023,SEA,Emb POR
Toyota Tsusho Nexty Electronics,Technocom Systems Sdn Bhd,21.0,2023,SEA,Emb POR
WORLD PEACE INDUSTRIAL CO LTD,Celestica (thailand) Limited,3.5664769787894466,2023,SEA,Emb POR
WORLD PEACE INDUSTRIAL CO.LTD,Delta,3.460419971296926,2023,SEA,Emb POR
WORLD PEACE INDUSTRIAL CO.LTD,Delta (pte.) Limited,5.656062203479178,2023,SEA,Emb POR
WPG Electronics (SA) Pte.Ltd,Venture Ges,5.87121850348472,2023,SEA,Emb POR
"WT MICROELECTRONICS CO., LTD.",D-link Asia Investment Pte Ltd,5.0,2023,SEA,Emb POR
Tokyo Electron Device Limited,Toshiba Global Commerce Soluti,22.275712603062427,2023,SEA,NB CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Advanced Clustering Tech Inc (ge),212.72972972972974,2023,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Advanced Clustering Technologi,771.452380952381,2023,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Advanced Hpc Inc,1668.0,2023,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Advantech Corp,89.28571428571429,2023,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.","Barracuda Networks, Inc.",130.69286287089014,2023,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Coastline Micro Inc,282.3115727002967,2023,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Equus Computer Systems Inc,103.34604519774011,2023,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Hypertec Usa Inc,1436.1636363636364,2023,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",International Computer Concept,200.8968609865471,2023,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Ixsystems Inc.,147.01176470588234,2023,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Jc Technology Inc,241.20454545454547,2023,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Mazda Computing,1049.0,2023,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Mazda Technologies,123.41176470588235,2023,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Microtech Computers Inc,544.5,2023,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Puget Custom Computers,77.8395061728395,2023,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Source Code Corp,405.90596892886344,2023,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Yang-ming International Corporation,247.40813648293963,2023,USA,Server CPU
"Ingram Micro, Inc.",Advanced Hpc Inc,32.08988764044944,2023,USA,Server CPU
TD SYNNEX Corporation,Advanced Clustering Tech Inc (ge),672.6595744680851,2023,USA,Server CPU
TD SYNNEX Corporation,Advantech Corp,114.33026539183273,2023,USA,Server CPU
TD SYNNEX Corporation,Aeon Computing Llc,969.1129032258065,2023,USA,Server CPU
TD SYNNEX Corporation,Amax Engineering Corp,684.776119402985,2023,USA,Server CPU
TD SYNNEX Corporation,"Area Electronics Systems, Inc.",123.625,2023,USA,Server CPU
TD SYNNEX Corporation,Asa Computers Inc,172.71038251366122,2023,USA,Server CPU
TD SYNNEX Corporation,Aspen Systems Inc,3142.3,2023,USA,Server CPU
TD SYNNEX Corporation,"Data Direct Networks, Inc",336.0,2023,USA,Server CPU
TD SYNNEX Corporation,Datadirect Networks Inc,275.08408589203293,2023,USA,Server CPU
TD SYNNEX Corporation,Digital Farm Inc.,3261.4445574771107,2023,USA,Server CPU
TD SYNNEX Corporation,Equus Computer Systems Inc,198.4,2023,USA,Server CPU
TD SYNNEX Corporation,International Computer Concept,1099.7704918032787,2023,USA,Server CPU
TD SYNNEX Corporation,Ixsystems Inc.,242.44444444444446,2023,USA,Server CPU
TD SYNNEX Corporation,Jc Technology Inc,2098.0,2023,USA,Server CPU
TD SYNNEX Corporation,Microtech Computers Inc,2122.4461538461537,2023,USA,Server CPU
TD SYNNEX Corporation,Penguin Computing Inc,2015.5579710144928,2023,USA,Server CPU
TD SYNNEX Corporation,Pssc Labs,1864.8,2023,USA,Server CPU
TD SYNNEX Corporation,Source Code Corp,159.5076923076923,2023,USA,Server CPU
TD SYNNEX Corporation,Trenton Systems,0.3661030279197798,2023,USA,Server CPU
WPG Electronics (SA) Pte.Ltd,"Smart Embedded Computing, Inc.",74.2135922330097,2023,USA,Server CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Advanced Battlestations Inc,25.439746300211418,2023,USA,DT CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Allstar Microelectronics,97.265,2023,USA,DT CPU
"ASI COMPUTER TECHNOLOGIES, INC.",American Future Technology Cor,50.958911428927635,2023,USA,DT CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Bytespeed,51.23529411764706,2023,USA,DT CPU
"ASI COMPUTER TECHNOLOGIES, INC.","Corsair Memory, Inc",162.0,2023,USA,DT CPU
"ASI COMPUTER TECHNOLOGIES, INC.",J & N Computer Services,1.9411764705882353,2023,USA,DT CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Jc Technology Inc,33.04253785147801,2023,USA,DT CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Nzxt Inc,30.650557620817843,2023,USA,DT CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Pc Laptops Llc,7.502206531332745,2023,USA,DT CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Skytech Gaming,66.11336267701566,2023,USA,DT CPU
"ASI COMPUTER TECHNOLOGIES, INC.",Thermaltake Inc,54.287071989628615,2023,USA,DT CPU
"ASI COMPUTER TECHNOLOGIES, INC.","Todo Cheap, Inc. Dba Todo Best",32.13930348258707,2023,USA,DT CPU
D&H DISTRIBUTING COMPANY,American Future Technology Cor,86.0,2023,USA,DT CPU
D&H DISTRIBUTING COMPANY,King Gaming Labs Inc,29.548571428571428,2023,USA,DT CPU
TD SYNNEX Corporation,Advanced Battlestations Inc,33.078414476518745,2023,USA,DT CPU
TD SYNNEX Corporation,American Future Technology,26.011402508551882,2023,USA,DT CPU
TD SYNNEX Corporation,American Future Technology Cor,56.58035767193259,2023,USA,DT CPU
TD SYNNEX Corporation,Corsair Memory Inc.,inf,2023,USA,DT CPU
TD SYNNEX Corporation,"Corsair Memory, Inc",10.234068257324072,2023,USA,DT CPU
TD SYNNEX Corporation,Cyberpower Inc,47.02405008367941,2023,USA,DT CPU
TD SYNNEX Corporation,Cybertron International Inc,16.929611650485437,2023,USA,DT CPU
TD SYNNEX Corporation,Dll/nzxt Inc.,68.45686900958466,2023,USA,DT CPU
TD SYNNEX Corporation,Embedtek Llc,45.97582567245489,2023,USA,DT CPU
TD SYNNEX Corporation,Hanaps Enterprises,21.567093409198673,2023,USA,DT CPU
TD SYNNEX Corporation,International Products Sourcin,92.9916126146276,2023,USA,DT CPU
TD SYNNEX Corporation,Jc Technology Inc,46.0,2023,USA,DT CPU
TD SYNNEX Corporation,King Gaming Labs Inc,23.53964757709251,2023,USA,DT CPU
TD SYNNEX Corporation,Mta Moving Technologies In Ame,15.566418116542392,2023,USA,DT CPU
TD SYNNEX Corporation,Nzxt Inc,48.187782237832415,2023,USA,DT CPU
TD SYNNEX Corporation,Pc Laptops Llc,4.5595854922279795,2023,USA,DT CPU
TD SYNNEX Corporation,Skytech Gaming,57.02759262424277,2023,USA,DT CPU
TD SYNNEX Corporation,"Todo Cheap, Inc. Dba Todo Best",44.30769230769231,2023,USA,DT CPU
TD SYNNEX Corporation,Transource Services Corp,49.69594882729211,2023,USA,DT CPU
TD SYNNEX Corporation,Onlogic,2.1538461538461537,2023,USA,NB CPU
ARROW ASIA PAC Ltd.,"Jabil Circuit (wuxi) Co., Ltd.",834.155668358714,2023,PRC,Server CPU
ARROW ASIA PAC Ltd.,Siemens Shenzhen Magnetic Reso,12.719737966391342,2023,PRC,Server CPU
ARROW ASIA PAC Ltd.,Wuxi Xinje,1320.0,2023,PRC,Server CPU
Comtech Industrial (HK) Ltd.,"Gosuncn Technology Group Co., Ltd.",242.84791203360513,2023,PRC,Server CPU
Comtech Industrial (HK) Ltd.,Start,683.5194508009154,2023,PRC,Server CPU
Comtech Industrial (HK) Ltd.,北京东土科技股份有限公司,635.6384074941452,2023,PRC,Server CPU
Comtech Industrial (HK) Ltd.,浙江宇视科技有限公司,142.15462610899874,2023,PRC,Server CPU
Digital  Macao Commercial,"Beijing Tigerway Technology Co.,ltd.",357.0242914979757,2023,PRC,Server CPU
Digital  Macao Commercial,"Chengdu Lon Microsystems Technology Co., Ltd.",332.69396920444825,2023,PRC,Server CPU
Digital  Macao Commercial,"Chengdu Waso Information Technology Co., Ltd.",1361.8,2023,PRC,Server CPU
Digital  Macao Commercial,Dccs,412.11207576953433,2023,PRC,Server CPU
Digital  Macao Commercial,Enginetech,2237.0987370838116,2023,PRC,Server CPU
Digital  Macao Commercial,"Fiberhome Supermicro Technologies Co., Ltd.",461.32572383073494,2023,PRC,Server CPU
Digital  Macao Commercial,Gooxi,2236.0,2023,PRC,Server CPU
Digital  Macao Commercial,"Guangdong Sanborn Information Technology Co., Ltd.",543.4203742203742,2023,PRC,Server CPU
Digital  Macao Commercial,"Guangzhou Tianao Information Technology Co., Ltd(gid:30000006087)",446.8289855072464,2023,PRC,Server CPU
Digital  Macao Commercial,Guoke Chao Suan,451.2005068102629,2023,PRC,Server CPU
Digital  Macao Commercial,"Hebei Haiyadianzi Electric Technology Co., Ltd",408.23741007194246,2023,PRC,Server CPU
Digital  Macao Commercial,Hikrobot,334.66772655007946,2023,PRC,Server CPU
Digital  Macao Commercial,Horchiot,211.96625033218177,2023,PRC,Server CPU
Digital  Macao Commercial,Huaqin,1901.9680804547443,2023,PRC,Server CPU
Digital  Macao Commercial,"Huaqin Technology Co., Ltd.",2367.51015434606,2023,PRC,Server CPU
Digital  Macao Commercial,Huaray I,299.0,2023,PRC,Server CPU
Digital  Macao Commercial,Huaxinshun Co Ltd,1171.3131313131314,2023,PRC,Server CPU
Digital  Macao Commercial,Huaxinshun Co Ltd (gid:30000015591),1170.0,2023,PRC,Server CPU
Digital  Macao Commercial,Infinova,320.64354527938343,2023,PRC,Server CPU
Digital  Macao Commercial,"Intentech(guangdong) Technology Co., Ltd( Gid:1000385067)",967.0,2023,PRC,Server CPU
Digital  Macao Commercial,J&w,318.07272727272726,2023,PRC,Server CPU
Digital  Macao Commercial,"Jingxin Technology Shenzhen Co., Ltd",967.0,2023,PRC,Server CPU
Digital  Macao Commercial,Jinhui Technology Limited,2298.7341067285383,2023,PRC,Server CPU
Digital  Macao Commercial,Kingtop,1202.8373786407767,2023,PRC,Server CPU
Digital  Macao Commercial,"Lancoo Group Co., Ltd.",108.68541996830427,2023,PRC,Server CPU
Digital  Macao Commercial,Linktel Hpc (beijing) Technology Limited Liability Co.,948.0457920792079,2023,PRC,Server CPU
Digital  Macao Commercial,Lon Microsystems Inc.,587.3358703925193,2023,PRC,Server CPU
Digital  Macao Commercial,"Nanjing Farwave Communication Technology Co,. Ltd",1409.6410256410256,2023,PRC,Server CPU
Digital  Macao Commercial,"Raycom Joint Creation (tianjin) Information Technology Co., Ltd.",543.0,2023,PRC,Server CPU
Digital  Macao Commercial,Roycom (tianjin) Information T,457.0,2023,PRC,Server CPU
Digital  Macao Commercial,Sangfor Technologies Enterprise,240.25310630464796,2023,PRC,Server CPU
Digital  Macao Commercial,"Shaanxi Yunsifu Technology Co.,ltd.",877.3088071348941,2023,PRC,Server CPU
Digital  Macao Commercial,"Shanghai Link Computer Technology Co.,ltd. (ipa: 1000422378)",220.5,2023,PRC,Server CPU
Digital  Macao Commercial,Shen Nan Bei,528.0,2023,PRC,Server CPU
Digital  Macao Commercial,Supercloud,955.3791623755578,2023,PRC,Server CPU
Digital  Macao Commercial,Suzhou Super Cluster Information Technology Co. Ltd.(ipa: 301271840),1871.459161147903,2023,PRC,Server CPU
Digital  Macao Commercial,"Tigerway (beijing) Technologies Co., Ltd.（dcg）",358.247619047619,2023,PRC,Server CPU
Digital  Macao Commercial,Tigerway technology (Bejing) Co.ltd,217.55714285714285,2023,PRC,Server CPU
Digital  Macao Commercial,Truswe (chongqing) Technology Limited (gid:30000019507),489.2269938650307,2023,PRC,Server CPU
Digital  Macao Commercial,Wuhan Ningmei Guodu Science&technology,492.0,2023,PRC,Server CPU
Digital  Macao Commercial,Zenotech,389.44395604395606,2023,PRC,Server CPU
Digital  Macao Commercial,Zhenghongtai Technology,1490.178939034046,2023,PRC,Server CPU
Digital  Macao Commercial,上海宽泛科技有限公司,790.0,2023,PRC,Server CPU
Digital  Macao Commercial,上海湘锦电子科技有限公司,42.526315789473685,2023,PRC,Server CPU
Digital  Macao Commercial,东莞市亿玖科技有限公司,571.0,2023,PRC,Server CPU
Digital  Macao Commercial,保定市吉成科技开发有限公司,388.8840579710145,2023,PRC,Server CPU
Digital  Macao Commercial,南京坤前計算機科技有限公司,882.2957516339869,2023,PRC,Server CPU
Digital  Macao Commercial,南京坤前计算机科技有限公司,959.6921017402946,2023,PRC,Server CPU
Digital  Macao Commercial,安擎（天津）计算机有限公司,2257.960341671751,2023,PRC,Server CPU
Digital  Macao Commercial,广州信维电子科技股份有限公司,44.20651909511068,2023,PRC,Server CPU
Digital  Macao Commercial,广州深博信息科技有限公司,861.2608695652174,2023,PRC,Server CPU
Digital  Macao Commercial,思腾合力（天津）科技有限公司,401.24271844660194,2023,PRC,Server CPU
Digital  Macao Commercial,武汉宁美国度科技有限公司,168.35616438356163,2023,PRC,Server CPU
Digital  Macao Commercial,深圳中科紫业科技有限公司,346.0,2023,PRC,Server CPU
Digital  Macao Commercial,深圳市同泰怡信息技术有限公司,338.2857142857143,2023,PRC,Server CPU
Digital  Macao Commercial,深圳市明联远创科技有限公司,457.2564102564103,2023,PRC,Server CPU
Digital  Macao Commercial,炫我信息技术（北京）有限公司,282.7692307692308,2023,PRC,Server CPU
Digital  Macao Commercial,苏州超集信息科技有限公司,778.0857605177994,2023,PRC,Server CPU
Digital  Macao Commercial,融科联创,366.39972527472526,2023,PRC,Server CPU
Digital  Macao Commercial,超融核（上海）科技有限公司,767.8181818181819,2023,PRC,Server CPU
Digital  Macao Commercial,陕西云思服科技有限责任公司,631.9208735825283,2023,PRC,Server CPU
EX-CHANNEL GROUP LIMITED,Create (tianjin) Information Technology Co. Ltd.,383.17333333333335,2023,PRC,Server CPU
EX-CHANNEL GROUP LIMITED,"Daschip Information Technology (shanghai) Co., Ltd",95.18303336490895,2023,PRC,Server CPU
EX-CHANNEL GROUP LIMITED,"Han¡¯s Smart Control Technology Co.,ltd.",255.0,2023,PRC,Server CPU
EX-CHANNEL GROUP LIMITED,"Hanążs Smart Control Technology Co.,ltd.",431.0,2023,PRC,Server CPU
EX-CHANNEL GROUP LIMITED,"Han’s Smart Control Technology Co.,ltd.1",621.3111826121216,2023,PRC,Server CPU
EX-CHANNEL GROUP LIMITED,"Powerleader Computer System Co.,ltd.",628.3384283907633,2023,PRC,Server CPU
EX-CHANNEL GROUP LIMITED,"Shenzhen Konghui Intelligent Co.,ltd.",5.897694979475845,2023,PRC,Server CPU
EX-CHANNEL GROUP LIMITED,"Shenzhen Xinhaoxiang Co.,ltd",59.0,2023,PRC,Server CPU
EX-CHANNEL GROUP LIMITED,"Shenzhen Zhiyuan Integration Technology Co.,Ltd",409.4389736477115,2023,PRC,Server CPU
EX-CHANNEL GROUP LIMITED,深圳市宝德科技股份有限公司1,2589.584541062802,2023,PRC,Server CPU
EX-CHANNEL GROUP LIMITED,深圳市宝德计算机系统有限公司,278.69953974895395,2023,PRC,Server CPU
EX-CHANNEL GROUP LIMITED,深圳市宝德软件开发有限公司,498.51418439716315,2023,PRC,Server CPU
EX-CHANNEL GROUP LIMITED,融科联创,949.0,2023,PRC,Server CPU
INGRAM MICRO INTL TRADING LTD,杭州众志成鑫科技有限公司,561.4563758389262,2023,PRC,Server CPU
Synnex Technology Int'l Corp.,Hikvision,109.49784044715447,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,"Cloudsynnex Technology (shenzhen) Co., Ltd (gid:30000024773)",1170.0,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,"Dongguan City Huaxun Information Technology Co., Ltd.",346.0,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Enginetech,1253.7331499312243,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,"Guangdong Sanborn Information Technology Co., Ltd",378.0,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Guangdong Waycloud Information Technology Limited,1386.6223776223776,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,"Guangzhou Sanxiang Computer Technology Co.,ltd",1206.0,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,"Guangzhou Trusme Technology International Co.,ltd.",22.51289695832775,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,"Guangzhou Yuqiang Computer Technology Co., Ltd",537.0,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Hb Technology,1079.3250503693755,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Hk Hontek Technology(gid:hk Hontek Technology Limited),1718.135966445299,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Hk Huaxinshun Co Ltd,1323.5409836065573,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Hkbc,752.7156862745098,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Hong Yu Wei Ye,1095.1530054644809,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Huanbow,566.0499923792105,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Huaxinshun Co Ltd (gid:30000015591),2149.7717996289425,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Intentech,1674.167701863354,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Isafety,1170.9923664122136,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,"Jingxin Technology (shenzhen) Co., Ltd",552.4044052863436,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Jinhui Technology Limite(gid:30000015590)d,1956.7905759162304,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Kingtop,2120.0398073836277,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Mmzx,393.294051627385,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,"Paibo Information Technology Co., Ltd",483.6087986463621,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Safety Specialist Services Limited,1293.0,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,"Shanghai J&c Industry Co., Ltd.",541.2928660826033,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,"Shenzhen Chenli Technology Co., Ltd.",1313.47998046875,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Shenzhen Hk Hontek Technology Limited,1354.4507042253522,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,"Shenzhen Xinteer Technology Co., Ltd (gid:30000006088)",238.0,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,"Shenzhen Zhuo Yi Shi Kong Network Information Technology Co., Ltd.",490.7655450874832,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Sssl,2209.9655172413795,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Star Hi Tech,1291.9883720930231,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Sunway,1444.0,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Super Nb,528.0,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Supernb,1232.142857142857,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Truswe (chongqing) Technology Limited,528.0,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Yijiu,378.0,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Yu Qiang,461.34985968194576,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,Zht,218.0,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,上海宽泛科技有限公司,1170.7329974811082,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,宝德科技集团股份有限公司,694.8677248677249,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,广州五舟信息科技有限公司,5610.0,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,深圳市立尔讯科技有限公司,238.0,2023,PRC,Server CPU
Synnex Technology Intl. (HK) Limited,长城超云（北京）科技有限公司,2000.273711245643,2023,PRC,Server CPU
WORLD PEACE INDUSTRIAL CO LTD,Aprocloud,374.037788663401,2023,PRC,Server CPU
WORLD PEACE INDUSTRIAL CO LTD,Centerm,257.40668970624534,2023,PRC,Server CPU
WORLD PEACE INDUSTRIAL CO LTD,Shanghai Lingshi Communication Technology,204.1978021978022,2023,PRC,Server CPU
WORLD PEACE INDUSTRIAL CO LTD,Siasun,187.8953488372093,2023,PRC,Server CPU
WORLD PEACE INDUSTRIAL CO.LTD,Accton Technology Corporation,1094.0363636363636,2023,PRC,Server CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,"Wuhan JTHS Technology Co., Ltd",210.88235294117646,2023,PRC,Server CPU
ARROW ASIA PAC Ltd.,Maxtang,36.0,2023,PRC,DT CPU
ARROW ASIA PAC Ltd.,Openvox,46.40628003844922,2023,PRC,DT CPU
ARROW ASIA PAC Ltd.,Shanghai Fodenn,36.0,2023,PRC,DT CPU
ARROW ASIA PAC Ltd.,Shenzhen Hanzsung Technology Co Ltd,100.43120770062687,2023,PRC,DT CPU
ARROW ASIA PAC Ltd.,"Shenzhen Lachesis Mobile Medical Technology Co., Ltd.",68.63810312204352,2023,PRC,DT CPU
ARROW ASIA PAC Ltd.,"Shenzhen Seavo Technology Co.,ltd.",47.243602921841756,2023,PRC,DT CPU
ARROW ASIA PAC Ltd.,Shenzhen Xundun Technology Co.,80.09789743019246,2023,PRC,DT CPU
ARROW ASIA PAC Ltd.,Siemens Shenzhen Magnetic Reso,6.0,2023,PRC,DT CPU
ARROW ASIA PAC Ltd.,Wuxi Xinje,92.87585428969544,2023,PRC,DT CPU
Comtech Industrial (HK) Ltd.,Asl,128.0091454701343,2023,PRC,DT CPU
Comtech Industrial (HK) Ltd.,"Gosuncn Technology Group Co., Ltd.",49.42530741924729,2023,PRC,DT CPU
Comtech Industrial (HK) Ltd.,"Shenzhen International Safety Technology Co., Ltd.",86.50982384041743,2023,PRC,DT CPU
Comtech Industrial (HK) Ltd.,Start,33.996270307532434,2023,PRC,DT CPU
Comtech Industrial (HK) Ltd.,北京东土科技股份有限公司,48.22023286467487,2023,PRC,DT CPU
Comtech Industrial (HK) Ltd.,浙江宇视科技有限公司,41.253787878787875,2023,PRC,DT CPU
Digital  Macao Commercial,Asl,98.0,2023,PRC,DT CPU
Digital  Macao Commercial,"Beijing Uniwise Technology Co., Ltd.",14.922717518268003,2023,PRC,DT CPU
Digital  Macao Commercial,Chongqing Dahuan Technology Co Ltd,26.233741021160938,2023,PRC,DT CPU
Digital  Macao Commercial,Dccs,77.62474470600881,2023,PRC,DT CPU
Digital  Macao Commercial,Exor Technology Co Limited,43.42267831741516,2023,PRC,DT CPU
Digital  Macao Commercial,Hailan Medical,59.681700855861976,2023,PRC,DT CPU
Digital  Macao Commercial,"Hebei Haiyadianzi Electric Technology Co., Ltd",41.36901821340354,2023,PRC,DT CPU
Digital  Macao Commercial,Hikrobot,77.32081388056581,2023,PRC,DT CPU
Digital  Macao Commercial,"Hisense Group Co., Ltd.",82.37727232809344,2023,PRC,DT CPU
Digital  Macao Commercial,Histone,44.35589504617274,2023,PRC,DT CPU
Digital  Macao Commercial,Horchiot,52.243611598493224,2023,PRC,DT CPU
Digital  Macao Commercial,Huaray,36.0,2023,PRC,DT CPU
Digital  Macao Commercial,Huaray I,48.835981245361936,2023,PRC,DT CPU
Digital  Macao Commercial,Ics-南京茂玖呈系统集成有限公司,27.45872801082544,2023,PRC,DT CPU
Digital  Macao Commercial,Ics-广州皓阳科技有限公司,19.872854703926677,2023,PRC,DT CPU
Digital  Macao Commercial,Ics-陕西知也科技有限公司,24.55548904585179,2023,PRC,DT CPU
