Name,anomalies,node_shape,Amount,Year,Region,Product,x,y
Công Ty Cổ Phần Máy Tính Hải Anh,0,circle,10.133092,2023,SEA,DT CPU,-0.5789705793353674,0.5046377863504541
Fpt Elead,0,circle,10.7830515,2023,SEA,DT CPU,-0.11708558464319009,-0.08434213528346489
WPG Electronics (SA) Pte.Ltd,1,star,60.0,2023,SEA,DT CPU,-0.5513114439483139,-0.11312151773905105
"Athens Communication Co., Ltd.",0,circle,10.694236,2023,SEA,DT CPU,-0.44643625557288796,0.34625683361994986
Gamma Solution Sdn Bhd,0,circle,29.806223,2023,SEA,DT CPU,-0.786580004596635,0.2992071226685138
Jowit Global Company Limited,0,circle,10.036593,2023,SEA,DT CPU,-1.0,-0.02050942673194199
Sns Network Services Sdn. Bhd.,0,circle,60.0,2023,SEA,DT CPU,-0.07511798266897134,-0.2113991298268664
Ultimate Goal It & Av Company Ltd.,0,circle,10.038182,2023,SEA,DT CPU,-0.9305784279952265,-0.39860113874780717
V-series International Sdn Bhd,0,circle,22.04233,2023,SEA,DT CPU,-0.6368606553803875,-0.5764857889599555
World Peace International,1,star,17.788105,2023,SEA,DT CPU,0.4010569699018746,-0.3095881912859773
Advice IT Infinite Public Company Limited,0,circle,12.8394575,2023,SEA,DT CPU,0.2962472599779408,-0.7689971461200265
Aftershock Pc Pte. Ltd.,0,circle,13.506298,2023,SEA,DT CPU,0.6363915939893128,-0.7219273471600307
"Beyond Godlike Co., Ltd.",0,circle,13.607314,2023,SEA,DT CPU,0.8498021631140541,-0.4021766540226286
Fpt Technology Products Co.ltd (hanoi),0,circle,10.0,2023,SEA,DT CPU,0.7803495670114687,-0.024083306025975824
Speed Computer Co Ltd,0,circle,10.250397,2023,SEA,DT CPU,0.48661369025881673,0.15374522297862764
"ASI COMPUTER TECHNOLOGIES, INC.",1,star,28.037779,2023,USA,Server CPU,-0.08808984994488274,0.41094076355802966
Advanced Clustering Tech Inc (ge),0,circle,12.197104,2023,USA,Server CPU,0.039600592785241126,0.0723306483913694
Advanced Clustering Technologi,0,circle,10.454578,2023,USA,Server CPU,0.41644914183370535,0.5899808652318624
Advanced Hpc Inc,0,circle,16.228165,2023,USA,Server CPU,-0.6081410205224799,0.5869237159873936
Advantech Corp,0,circle,60.0,2023,USA,Server CPU,0.17689060729583514,-0.001876629657773237
"Barracuda Networks, Inc.",0,circle,14.134808,2023,USA,Server CPU,0.32001534799842907,0.7225787973401842
Coastline Micro Inc,0,circle,19.78698,2023,USA,Server CPU,0.17097800547905748,0.7872047615853972
Equus Computer Systems Inc,0,circle,14.34226,2023,USA,Server CPU,0.33178940509852695,0.07630769322192311
Hypertec Usa Inc,0,circle,10.533765,2023,USA,Server CPU,0.024409234295861778,0.8684859459087007
International Computer Concept,0,circle,19.278439,2023,USA,Server CPU,0.22360480803742994,0.12850452413883284
Ixsystems Inc.,0,circle,25.524014,2023,USA,Server CPU,-0.19829646589102473,0.04223312654313725
Jc Technology Inc,0,circle,10.0,2023,USA,Server CPU,-0.34935869388438895,-0.03760101759407691
Mazda Computing,0,circle,11.396966,2023,USA,Server CPU,-0.14632929112375545,0.8403065211820615
Mazda Technologies,0,circle,10.055757,2023,USA,Server CPU,-0.3203537329554747,0.8034262732932624
Microtech Computers Inc,0,circle,16.713442,2023,USA,Server CPU,-0.2419421665473221,-0.0904265817052281
Puget Custom Computers,0,circle,13.271261,2023,USA,Server CPU,-0.41523403927812585,0.6394349056521409
Source Code Corp,0,circle,26.771389,2023,USA,Server CPU,-0.06139581033047122,-0.03348698308154822
Yang-ming International Corporation,0,circle,21.627724,2023,USA,Server CPU,-0.596818588934846,0.37606073381377275
"Ingram Micro, Inc.",0,star,10.0,2023,USA,Server CPU,-1.0,0.8119941682946206
TD SYNNEX Corporation,1,star,60.0,2023,USA,Server CPU,0.07743110823548546,-0.3743599216470071
Aeon Computing Llc,0,circle,11.582379,2023,USA,Server CPU,-0.44250371990778803,-0.5116751852086123
Amax Engineering Corp,0,circle,11.887565,2023,USA,Server CPU,-0.3578950849381756,-0.6378276564847651
"Area Electronics Systems, Inc.",0,circle,10.534652,2023,USA,Server CPU,-0.25238714388092176,-0.7836108632190064
Asa Computers Inc,0,circle,11.219339,2023,USA,Server CPU,-0.09265781021577431,-0.697913908002262
Aspen Systems Inc,0,circle,10.013701,2023,USA,Server CPU,-0.0027529803666401505,-0.8655316228030302
"Data Direct Networks, Inc",0,circle,10.156057,2023,USA,Server CPU,0.1749429902941259,-0.8136877136731644
Datadirect Networks Inc,0,circle,46.415596,2023,USA,Server CPU,0.3578222651418959,-0.785011306778212
Digital Farm Inc.,0,circle,25.414612,2023,USA,Server CPU,0.3687915976572238,-0.5958888571587554
Penguin Computing Inc,0,circle,25.481144,2023,USA,Server CPU,0.5498388629747141,-0.6035141386657626
Pssc Labs,0,circle,10.994581,2023,USA,Server CPU,0.5824404621272767,-0.4268738574815974
Trenton Systems,0,circle,31.575787,2023,USA,Server CPU,0.6079681393468321,-0.27702054954407274
WPG Electronics (SA) Pte.Ltd,1,star,12.867273,2023,USA,Server CPU,0.3202255124389282,-0.29858366930391433
"Smart Embedded Computing, Inc.",1,circle,25.618969,2023,USA,Server CPU,0.43095831768150183,0.07817701786609974
"ASI COMPUTER TECHNOLOGIES, INC.",1,star,55.862244,2023,USA,DT CPU,0.04708086297298509,0.5533732201633657
Advanced Battlestations Inc,0,circle,17.03577,2023,USA,DT CPU,0.34089007248008735,0.07422740287554744
Allstar Microelectronics,0,circle,10.147949,2023,USA,DT CPU,0.4907937874088924,0.8348362492813868
American Future Technology Cor,1,circle,52.991417,2023,USA,DT CPU,-0.38703607550394264,0.17828563690651336
Bytespeed,0,circle,10.014417,2023,USA,DT CPU,0.2303338480803391,0.9805095601108135
"Corsair Memory, Inc",0,circle,23.056358,2023,USA,DT CPU,0.4379578182329872,0.183486959300942
J & N Computer Services,0,circle,10.054093,2023,USA,DT CPU,-0.07657464334304714,1.0
Jc Technology Inc,0,circle,10.150423,2023,USA,DT CPU,0.2743226279156742,0.25390718665997625
Nzxt Inc,0,circle,18.338142,2023,USA,DT CPU,-0.017762215772453963,0.2092058039267146
Pc Laptops Llc,0,circle,11.84496,2023,USA,DT CPU,-0.21755695856672608,0.2627823829863087
Skytech Gaming,0,circle,60.0,2023,USA,DT CPU,-0.18517477439098534,0.09670359621996343
Thermaltake Inc,0,circle,34.717735,2023,USA,DT CPU,-0.3462539932519636,0.8897996689486236
"Todo Cheap, Inc. Dba Todo Best",0,circle,10.544819,2023,USA,DT CPU,0.1359571023353513,0.1209291503565279
D&H DISTRIBUTING COMPANY,0,star,10.0,2023,USA,DT CPU,-0.8684955649245218,0.1796078039010495
King Gaming Labs Inc,0,circle,11.290995,2023,USA,DT CPU,-0.5545722280857541,-0.17469065746571422
TD SYNNEX Corporation,1,star,60.0,2023,USA,DT CPU,0.016742539456664155,-0.2332190770693027
American Future Technology,0,circle,10.517779,2023,USA,DT CPU,-0.4648826522610203,-0.3758346367031208
Corsair Memory Inc.,0,circle,10.0,2023,USA,DT CPU,-0.4253658349357903,-0.5683928994557991
Cyberpower Inc,0,circle,25.330603,2023,USA,DT CPU,-0.2202785209362172,-0.5213848647861237
Cybertron International Inc,0,circle,10.852444,2023,USA,DT CPU,-0.20121917781977547,-0.7259794948548934
Dll/nzxt Inc.,0,circle,10.319034,2023,USA,DT CPU,0.004589448542354547,-0.7285960023113385
Embedtek Llc,0,circle,10.789744,2023,USA,DT CPU,0.20769342128311155,-0.7328295526997799
Hanaps Enterprises,0,circle,15.132257,2023,USA,DT CPU,0.24640772688389417,-0.5274079923688285
International Products Sourcin,0,circle,13.86764,2023,USA,DT CPU,0.4412036259510293,-0.586469547500172
Mta Moving Technologies In Ame,0,circle,11.227819,2023,USA,DT CPU,0.5168676030302264,-0.40234151331001883
Transource Services Corp,0,circle,13.269983,2023,USA,DT CPU,0.5743321552186011,-0.24050838311264122
ARROW ASIA PAC Ltd.,0,star,12.2883835,2023,PRC,Server CPU,0.2321613089968324,0.01620323882539261
"Jabil Circuit (wuxi) Co., Ltd.",0,circle,14.343858,2023,PRC,Server CPU,0.2671125170300396,-0.2283823089841612
Siemens Shenzhen Magnetic Reso,0,circle,11.08795,2023,PRC,Server CPU,0.4264080568381418,0.1688643410351443
Wuxi Xinje,0,circle,10.121296,2023,PRC,Server CPU,0.0027949338934984617,0.10800878180647269
Comtech Industrial (HK) Ltd.,0,star,16.62942,2023,PRC,Server CPU,0.22366726249621502,0.06371109113017626
"Gosuncn Technology Group Co., Ltd.",0,circle,17.367153,2023,PRC,Server CPU,0.201626937440186,-0.19108554279827658
Start,0,circle,13.02739,2023,PRC,Server CPU,0.4784765987170363,0.041554067670953286
北京东土科技股份有限公司,0,circle,14.603423,2023,PRC,Server CPU,0.245625133568254,0.3185148997658273
浙江宇视科技有限公司,0,circle,11.057189,2023,PRC,Server CPU,-0.03116447111005963,0.08577916430020044
Digital  Macao Commercial,1,circle,10.0,2023,PRC,Server CPU,-0.10348549235945109,0.2082912422692758
"Beijing Tigerway Technology Co.,ltd.",0,circle,10.051419,2023,PRC,Server CPU,-0.37900197627381454,0.11679998378537294
"Chengdu Lon Microsystems Technology Co., Ltd.",0,circle,13.923898,2023,PRC,Server CPU,-0.25120093162467705,-0.019540181039793977
"Chengdu Waso Information Technology Co., Ltd.",0,circle,10.516993,2023,PRC,Server CPU,-0.2159582940575669,0.08432161395966743
Dccs,0,circle,11.799006,2023,PRC,Server CPU,-0.11861979848424209,0.08919489694840972
Enginetech,1,circle,12.620357,2023,PRC,Server CPU,0.08096836390375205,-0.09798492966279548
"Fiberhome Supermicro Technologies Co., Ltd.",0,circle,12.482849,2023,PRC,Server CPU,0.06263670193139154,0.13240061545068837
Gooxi,0,circle,10.064928,2023,PRC,Server CPU,-0.03787366075351874,0.05475130885649234
"Guangdong Sanborn Information Technology Co., Ltd.",0,circle,11.480856,2023,PRC,Server CPU,-0.006326271433413132,0.11639433073625167
"Guangzhou Tianao Information Technology Co., Ltd(gid:30000006087)",0,circle,10.717378,2023,PRC,Server CPU,0.020070648652748067,0.21117934616375472
Guoke Chao Suan,0,circle,11.796715,2023,PRC,Server CPU,0.1210777276276086,0.16849757718710245
"Hebei Haiyadianzi Electric Technology Co., Ltd",0,circle,10.083429,2023,PRC,Server CPU,0.17210528502286718,0.21298138924066198
Hikrobot,0,circle,10.9987,2023,PRC,Server CPU,0.19605588828692136,0.26639170227873743
Horchiot,0,circle,13.15743,2023,PRC,Server CPU,0.10842173407610124,0.24362679159018008
Huaqin,0,circle,21.046055,2023,PRC,Server CPU,0.1396779938443518,0.32408184187733935
"Huaqin Technology Co., Ltd.",0,circle,15.766322,2023,PRC,Server CPU,0.20657169133961956,0.3222747582075195
Huaray I,0,circle,10.786242,2023,PRC,Server CPU,0.19195036173822785,0.377629951239874
Huaxinshun Co Ltd,0,circle,10.948301,2023,PRC,Server CPU,0.10126054644484846,0.3944391338198347
Huaxinshun Co Ltd (gid:30000015591),1,circle,12.64363,2023,PRC,Server CPU,0.15294222374063807,-0.03535695309195547
Infinova,0,circle,10.565892,2023,PRC,Server CPU,0.1666935155358156,0.4253416389208962
"Intentech(guangdong) Technology Co., Ltd( Gid:1000385067)",0,circle,12.004721,2023,PRC,Server CPU,0.12873423458907535,0.4659935274546825
J&w,0,circle,10.0324,2023,PRC,Server CPU,0.0012475030032258047,0.3925164165719281
"Jingxin Technology Shenzhen Co., Ltd",0,circle,10.834011,2023,PRC,Server CPU,0.04472174845766804,0.4601609864949056
Jinhui Technology Limited,0,circle,12.335884,2023,PRC,Server CPU,0.08414964528864059,0.5045480442580251
Kingtop,1,circle,13.66594,2023,PRC,Server CPU,0.10518316107149565,-0.07746428328102185
"Lancoo Group Co., Ltd.",0,circle,12.184559,2023,PRC,Server CPU,0.02421477704558528,0.5278496959735655
Linktel Hpc (beijing) Technology Limited Liability Co.,0,circle,10.906834,2023,PRC,Server CPU,-0.03221607643898688,0.5425691257720866
Lon Microsystems Inc.,0,circle,16.129276,2023,PRC,Server CPU,-0.04407998995475551,0.47692812800603473
"Nanjing Farwave Communication Technology Co,. Ltd",0,circle,10.401767,2023,PRC,Server CPU,-0.10278238950233627,0.40205104715039175
"Raycom Joint Creation (tianjin) Information Technology Co., Ltd.",0,circle,10.081114,2023,PRC,Server CPU,-0.20651657001789003,0.4357575875911639
Roycom (tianjin) Information T,0,circle,10.5946,2023,PRC,Server CPU,-0.13430144893272808,0.48011589999554033
Sangfor Technologies Enterprise,0,circle,17.4754,2023,PRC,Server CPU,-0.09072605890224633,0.5440095504203506
"Shaanxi Yunsifu Technology Co.,ltd.",0,circle,13.110419,2023,PRC,Server CPU,-0.15200943490976584,0.5403767532409244
"Shanghai Link Computer Technology Co.,ltd. (ipa: 1000422378)",0,circle,11.612888,2023,PRC,Server CPU,-0.2076078936210814,0.5181628205338985
Shen Nan Bei,0,circle,10.575541,2023,PRC,Server CPU,-0.2575052560777084,0.4923911366432016
Supercloud,0,circle,18.518515,2023,PRC,Server CPU,-0.2655892332549945,0.3821416478694572
Suzhou Super Cluster Information Technology Co. Ltd.(ipa: 301271840),0,circle,10.651772,2023,PRC,Server CPU,-0.299813399798947,0.45736269149932807
"Tigerway (beijing) Technologies Co., Ltd.（dcg）",0,circle,10.12607,2023,PRC,Server CPU,-0.33684109358906816,0.4156553948599391
Tigerway technology (Bejing) Co.ltd,0,circle,10.151383,2023,PRC,Server CPU,-0.3156927704408548,0.3161548675692157
Truswe (chongqing) Technology Limited (gid:30000019507),0,circle,10.925396,2023,PRC,Server CPU,-0.16844738301973242,0.3388874646191953
Wuhan Ningmei Guodu Science&technology,0,circle,10.051455,2023,PRC,Server CPU,-0.3169920403524817,0.22827815224736164
Zenotech,0,circle,10.72907,2023,PRC,Server CPU,-0.38793235718745284,0.30882385907939947
Zhenghongtai Technology,0,circle,11.793588,2023,PRC,Server CPU,-0.36727160424692556,0.3674849931379884
上海宽泛科技有限公司,1,circle,12.110194,2023,PRC,Server CPU,0.1291764345278755,-0.05657631561165178
上海湘锦电子科技有限公司,0,circle,10.014307,2023,PRC,Server CPU,-0.3946356568484498,0.2502845132461597
东莞市亿玖科技有限公司,0,circle,10.792949,2023,PRC,Server CPU,-0.307074182453686,0.13404310965817445
保定市吉成科技开发有限公司,0,circle,10.1402855,2023,PRC,Server CPU,-0.22931022949700008,0.27627886060495377
南京坤前計算機科技有限公司,0,circle,15.45198,2023,PRC,Server CPU,-0.3009449527439754,0.04443450061526313
南京坤前计算机科技有限公司,0,circle,11.010423,2023,PRC,Server CPU,-0.3846854407723648,0.1871547913431746
安擎（天津）计算机有限公司,0,circle,11.776063,2023,PRC,Server CPU,-0.37758573585143,0.0553176666386133
广州信维电子科技股份有限公司,0,circle,28.689434,2023,PRC,Server CPU,-0.3597149674135352,-7.823122448634415e-05
广州深博信息科技有限公司,0,circle,10.193905,2023,PRC,Server CPU,-0.3275520463598022,-0.043412032203237055
思腾合力（天津）科技有限公司,0,circle,10.070577,2023,PRC,Server CPU,-0.28686739444737436,-0.07900656646533616
武汉宁美国度科技有限公司,0,circle,10.0721445,2023,PRC,Server CPU,-0.23348646538915757,-0.09225877890186672
深圳中科紫业科技有限公司,0,circle,10.010378,2023,PRC,Server CPU,-0.17383125019293655,0.004737062245200585
深圳市同泰怡信息技术有限公司,0,circle,10.0430155,2023,PRC,Server CPU,-0.08749572192290268,0.00031657676095179826
深圳市明联远创科技有限公司,0,circle,10.0585375,2023,PRC,Server CPU,-0.1814424243371943,-0.08194979919105078
炫我信息技术（北京）有限公司,0,circle,10.055049,2023,PRC,Server CPU,-0.22313669093129504,0.17888616289121395
苏州超集信息科技有限公司,0,circle,10.851063,2023,PRC,Server CPU,-0.12925040364799834,-0.05385494135215642
融科联创,1,circle,13.976338,2023,PRC,Server CPU,-0.4741006272463648,0.14213005888837457
超融核（上海）科技有限公司,0,circle,11.938009,2023,PRC,Server CPU,-0.05513525965578132,0.31378648085088234
陕西云思服科技有限责任公司,0,circle,17.698586,2023,PRC,Server CPU,0.04603308142837971,0.30837163724261885
EX-CHANNEL GROUP LIMITED,1,star,54.212376,2023,PRC,Server CPU,-0.7607803446311588,0.1134458374864812
Create (tianjin) Information Technology Co. Ltd.,0,circle,10.018105,2023,PRC,Server CPU,-0.8681464192953832,0.4634863802474614
"Daschip Information Technology (shanghai) Co., Ltd",0,circle,11.930778,2023,PRC,Server CPU,-0.9170389944907583,0.41105648931070493
"Han¡¯s Smart Control Technology Co.,ltd.",0,circle,10.001477,2023,PRC,Server CPU,-0.9178971437544523,0.3370079697617702
"Hanążs Smart Control Technology Co.,ltd.",0,circle,10.027724,2023,PRC,Server CPU,-0.9814317455568663,0.29157379063323974
"Han’s Smart Control Technology Co.,ltd.1",0,circle,21.099316,2023,PRC,Server CPU,-0.9722259935741705,0.2115841650567865
"Powerleader Computer System Co.,ltd.",0,circle,60.0,2023,PRC,Server CPU,-0.9980869339788565,0.1376195693512094
"Shenzhen Konghui Intelligent Co.,ltd.",0,circle,14.720093,2023,PRC,Server CPU,-1.0,0.0556597215355356
"Shenzhen Xinhaoxiang Co.,ltd",0,circle,10.062615,2023,PRC,Server CPU,-0.9557086601967825,-0.009553458761569596
"Shenzhen Zhiyuan Integration Technology Co.,Ltd",0,circle,10.484073,2023,PRC,Server CPU,-0.9688167629750318,-0.09206580206760845
深圳市宝德科技股份有限公司1,0,circle,10.471594,2023,PRC,Server CPU,-0.8878612145964754,-0.11819027700119272
深圳市宝德计算机系统有限公司,0,circle,45.954746,2023,PRC,Server CPU,-0.9016552977749047,-0.19365954698399823
深圳市宝德软件开发有限公司,0,circle,10.148946,2023,PRC,Server CPU,-0.8405650372012714,-0.23136484442377564
INGRAM MICRO INTL TRADING LTD,0,star,10.071488,2023,PRC,Server CPU,-0.2488555148485396,-0.07748715485163854
杭州众志成鑫科技有限公司,0,circle,10.191105,2023,PRC,Server CPU,-0.08882341348965733,-0.24509576968931338
Synnex Technology Int'l Corp.,0,star,11.031041,2023,PRC,Server CPU,-0.24070435907411428,-0.1001759165190345
Hikvision,0,circle,12.512686,2023,PRC,Server CPU,-0.06581407501388191,-0.25221606504959876
Synnex Technology Intl. (HK) Limited,1,star,34.212624,2023,PRC,Server CPU,0.32074401102077016,-0.3013106262430548
"Cloudsynnex Technology (shenzhen) Co., Ltd (gid:30000024773)",0,circle,10.670275,2023,PRC,Server CPU,0.5685336405814707,-0.3148468800745287
"Dongguan City Huaxun Information Technology Co., Ltd.",0,circle,10.026956,2023,PRC,Server CPU,0.4773790433351255,-0.4860797701820322
"Guangdong Sanborn Information Technology Co., Ltd",0,circle,10.777142,2023,PRC,Server CPU,0.41210394083392654,-0.4071209108528382
Guangdong Waycloud Information Technology Limited,0,circle,12.120437,2023,PRC,Server CPU,0.31135252870933233,-0.4390770868033218
"Guangzhou Sanxiang Computer Technology Co.,ltd",0,circle,10.507212,2023,PRC,Server CPU,0.21963263677892986,-0.36247179536199864
"Guangzhou Trusme Technology International Co.,ltd.",0,circle,23.458157,2023,PRC,Server CPU,0.2141209056736941,-0.46122229027881523
"Guangzhou Yuqiang Computer Technology Co., Ltd",0,circle,10.102805,2023,PRC,Server CPU,0.14208720602863217,-0.40351878028362004
Hb Technology,0,circle,11.331013,2023,PRC,Server CPU,0.07916619623519643,-0.4456785573302994
Hk Hontek Technology(gid:hk Hontek Technology Limited),0,circle,13.1381,2023,PRC,Server CPU,0.04614331518200369,-0.5032270455483664
Hk Huaxinshun Co Ltd,0,circle,12.644632,2023,PRC,Server CPU,0.06739411100615303,-0.5621772373870887
Hkbc,0,circle,10.689458,2023,PRC,Server CPU,0.1267777891742897,-0.5113566843965056
Hong Yu Wei Ye,0,circle,10.161777,2023,PRC,Server CPU,0.11735465547145267,-0.6006999468525558
Huanbow,0,circle,13.892952,2023,PRC,Server CPU,0.20457225177827423,-0.5616102178245238
Intentech,0,circle,10.918749,2023,PRC,Server CPU,0.17704977899045665,-0.6302793199228637
Isafety,0,circle,11.254649,2023,PRC,Server CPU,0.24740865192489533,-0.6385820000649907
"Jingxin Technology (shenzhen) Co., Ltd",0,circle,11.342306,2023,PRC,Server CPU,0.3146150427321348,-0.6363828793476286
Jinhui Technology Limite(gid:30000015590)d,0,circle,12.004943,2023,PRC,Server CPU,0.2976955600760335,-0.5525706959653389
Mmzx,0,circle,10.530724,2023,PRC,Server CPU,0.3794934239417366,-0.6205308835139932
"Paibo Information Technology Co., Ltd",0,circle,11.749618,2023,PRC,Server CPU,0.38786639683822227,-0.5274405654558597
Safety Specialist Services Limited,0,circle,10.441977,2023,PRC,Server CPU,0.44301340065749406,-0.5950821753940764
"Shanghai J&c Industry Co., Ltd.",0,circle,11.300167,2023,PRC,Server CPU,0.5033523736623775,-0.5601980733900228
"Shenzhen Chenli Technology Co., Ltd.",0,circle,10.029422,2023,PRC,Server CPU,0.5580688891768056,-0.5081334327918546
Shenzhen Hk Hontek Technology Limited,0,circle,10.344387,2023,PRC,Server CPU,0.5996544703845009,-0.45309908459630954
"Shenzhen Xinteer Technology Co., Ltd (gid:30000006088)",0,circle,10.06407,2023,PRC,Server CPU,0.6302290427656456,-0.39217904454832603
"Shenzhen Zhuo Yi Shi Kong Network Information Technology Co., Ltd.",0,circle,11.714861,2023,PRC,Server CPU,0.5313310441089957,-0.4023319874015395
Sssl,0,circle,11.938239,2023,PRC,Server CPU,0.6524333466958597,-0.32843854965690084
Star Hi Tech,0,circle,10.323279,2023,PRC,Server CPU,0.6630715531853273,-0.2617676192622835
Sunway,0,circle,10.0,2023,PRC,Server CPU,0.5917842536438847,-0.22236590781785343
Super Nb,0,circle,10.549663,2023,PRC,Server CPU,0.6600659140362308,-0.1893630464100124
Supernb,0,circle,10.088913,2023,PRC,Server CPU,0.6389059354076041,-0.12793622910165237
Truswe (chongqing) Technology Limited,0,circle,10.575541,2023,PRC,Server CPU,0.5553881798828753,-0.13476371768023676
Yijiu,0,circle,10.127092,2023,PRC,Server CPU,0.6065376326976409,-0.0735497883702981
Yu Qiang,0,circle,10.634852,2023,PRC,Server CPU,0.5516129352074137,-0.04847407774973504
Zht,0,circle,10.064413,2023,PRC,Server CPU,0.49418953376211516,-0.0787390950242487
宝德科技集团股份有限公司,0,circle,10.9365835,2023,PRC,Server CPU,0.4457008106260955,-0.13646852420155117
广州五舟信息科技有限公司,0,circle,10.309232,2023,PRC,Server CPU,0.3949000931495403,-0.2088866981311707
深圳市立尔讯科技有限公司,0,circle,10.029028,2023,PRC,Server CPU,0.4933694204513355,-0.21526823354345742
长城超云（北京）科技有限公司,0,circle,13.4783945,2023,PRC,Server CPU,0.4573718060011892,-0.31018733494581463
WORLD PEACE INDUSTRIAL CO LTD,0,star,12.878711,2023,PRC,Server CPU,0.2203705197761736,-0.07387399067127363
Aprocloud,0,circle,11.863806,2023,PRC,Server CPU,0.058193660785242046,-0.27162722151610985
Centerm,0,circle,14.454136,2023,PRC,Server CPU,0.41806378618604345,-0.2361562982826731
Shanghai Lingshi Communication Technology,0,circle,10.4924755,2023,PRC,Server CPU,0.38248091551772234,0.12393377341416634
Siasun,0,circle,10.170124,2023,PRC,Server CPU,0.02260822236678871,0.08834643086756772
WORLD PEACE INDUSTRIAL CO.LTD,0,star,10.071506,2023,PRC,Server CPU,0.21108079361877163,-0.1518116472649824
Accton Technology Corporation,0,circle,10.191145,2023,PRC,Server CPU,0.24873626936675725,0.07684911144448306
WORLD PEACE INDUSTRIAL COMPANY LTD,0,star,10.0,2023,PRC,Server CPU,0.22425307708877612,-0.1316380615283495
"Wuhan JTHS Technology Co., Ltd",0,circle,10.018143,2023,PRC,Server CPU,0.24059227344927564,0.0995255539766785
ARROW ASIA PAC Ltd.,1,star,17.214928,2023,PRC,DT CPU,0.2465015629327082,0.030145674001962934
Maxtang,0,circle,11.736973,2023,PRC,DT CPU,0.011488651068109023,-0.1392146818515407
Openvox,0,circle,10.949462,2023,PRC,DT CPU,0.17536610189953786,-0.2506388395287512
Shanghai Fodenn,0,circle,13.626818,2023,PRC,DT CPU,0.3725303513691881,-0.2306931482292675
Shenzhen Hanzsung Technology Co Ltd,0,circle,19.53426,2023,PRC,DT CPU,0.5106904412864565,-0.08868162210670577
"Shenzhen Lachesis Mobile Medical Technology Co., Ltd.",0,circle,16.37443,2023,PRC,DT CPU,0.5252504832208725,0.10884955355043019
"Shenzhen Seavo Technology Co.,ltd.",0,circle,23.856737,2023,PRC,DT CPU,0.40954497061100203,0.2695863645601668
Shenzhen Xundun Technology Co.,0,circle,10.616403,2023,PRC,DT CPU,0.217530094186963,0.318395654309104
Siemens Shenzhen Magnetic Reso,0,circle,10.017741,2023,PRC,DT CPU,0.03902389492326954,0.23228876848310626
Wuxi Xinje,0,circle,18.026833,2023,PRC,DT CPU,-0.04237967634330999,0.0516405683907934
Comtech Industrial (HK) Ltd.,0,star,14.927681,2023,PRC,DT CPU,0.3861633483974415,0.669150932518658
Asl,1,circle,10.803869,2023,PRC,DT CPU,0.21254021293106093,0.4268450954687836
"Gosuncn Technology Group Co., Ltd.",0,circle,14.011908,2023,PRC,DT CPU,0.7218342098860965,0.6501239327244037
"Shenzhen International Safety Technology Co., Ltd.",0,circle,11.179893,2023,PRC,DT CPU,0.6230590409906,0.7903641491832198
Start,0,circle,26.503313,2023,PRC,DT CPU,0.46283584204970524,0.9244846447297655
北京东土科技股份有限公司,1,circle,27.242632,2023,PRC,DT CPU,0.17070818232230156,0.46269984327502417
浙江宇视科技有限公司,0,circle,11.9743,2023,PRC,DT CPU,0.29967959773235037,1.0
Digital  Macao Commercial,1,circle,10.0,2023,PRC,DT CPU,-0.06469099786033317,0.15622337925944843
"Beijing Uniwise Technology Co., Ltd.",0,circle,15.853982,2023,PRC,DT CPU,0.15413570464400256,-0.13665031350952342
Chongqing Dahuan Technology Co Ltd,0,circle,11.426722,2023,PRC,DT CPU,0.22441738558179614,-0.06917194378840215
Dccs,0,circle,11.395909,2023,PRC,DT CPU,0.256787703943079,0.04099998879429723
Exor Technology Co Limited,0,circle,10.594174,2023,PRC,DT CPU,0.14546975982465402,0.0770399600636751
Hailan Medical,0,circle,11.903666,2023,PRC,DT CPU,0.20995129828174472,0.06104776128451661
"Hebei Haiyadianzi Electric Technology Co., Ltd",0,circle,15.467634,2023,PRC,DT CPU,0.2872352281955246,0.06257360178537608
Hikrobot,0,circle,14.049669,2023,PRC,DT CPU,0.30383859245822564,0.14523553502675782
"Hisense Group Co., Ltd.",0,circle,14.298212,2023,PRC,DT CPU,0.3043217483949096,0.18680319345501312
Histone,0,circle,23.259583,2023,PRC,DT CPU,0.25461458968223327,0.10657484803240443
Horchiot,0,circle,18.60507,2023,PRC,DT CPU,0.19605474079376448,0.1265464005311919
Huaray,0,circle,10.225522,2023,PRC,DT CPU,0.18437209465442214,0.19658438236868145
Huaray I,0,circle,14.8371105,2023,PRC,DT CPU,0.2963537441211974,0.22694863202424878
Ics-南京茂玖呈系统集成有限公司,0,circle,13.722308,2023,PRC,DT CPU,0.09339806867038448,0.21821026001384916
Ics-广州皓阳科技有限公司,0,circle,12.315957,2023,PRC,DT CPU,-0.3399799796371588,-0.0959776531720877
Ics-陕西知也科技有限公司,0,circle,10.941896,2023,PRC,DT CPU,0.2532323729044,0.17363623967910297
Infinova,0,circle,14.753523,2023,PRC,DT CPU,0.24022459369413648,0.2382167698924608
Kozsmart,0,circle,10.240801,2023,PRC,DT CPU,0.2849094325923341,0.26782614031223895
Lancoo,0,circle,10.00825,2023,PRC,DT CPU,0.21518849670115545,0.2989515994264634
"Lancoo Group Co., Ltd.",0,circle,25.0055,2023,PRC,DT CPU,0.26737929455355797,0.3061473962733889
